,Rainfall (mm),Temperature (°C),Humidity (%),Flood Occurred,Risk_encoded
2115,292.30374749318594,39.01480639785382,41.01276504176237,0,4
2116,269.49660590741075,21.90957950422524,73.74077427235362,0,4
2117,95.22159874769072,29.575491927496124,29.86902757292404,1,3
2118,288.7718658483579,28.751725685965496,99.83370213753344,0,4
2119,243.7185725238141,25.45561333026962,26.426813655017128,0,4
2120,251.15267509184636,39.52904138476839,79.33872227207961,1,4
2121,4.55189525155043,18.277934568634528,63.306428740247625,0,0
2122,286.2716589954881,27.45942719483378,26.875135302731064,0,4
2123,233.42706715462225,27.840933916476512,22.14483660406044,1,4
2124,230.39024895237,29.06176813842539,49.01325740133429,0,4
2125,24.45741927857588,40.84049973295886,84.17791456057151,1,1
2126,69.77056232199938,21.54500610604504,23.2920992225114,1,3
2127,288.6784995413697,18.087695205368185,76.35189306624433,0,4
2128,150.20312244164288,33.534253884633245,72.43010210113908,1,4
2129,119.35740547117682,20.21503424934141,41.24301414182138,0,3
2130,251.9822451440741,17.247962575638592,26.199362858791226,1,4
2131,26.202124234183295,27.799476617131603,93.22575684432496,0,1
2132,125.0826048813178,21.589392925744228,44.02798421893792,1,4
2133,112.71023232662507,25.83649856603951,28.91065854294089,1,3
2134,104.95541610911783,22.791332403073724,74.52136626887328,0,3
2135,92.30767309592194,17.779093881702472,37.33449830333024,1,3
2136,63.02248703702341,31.810416087726047,58.0504604450104,0,2
2137,51.873240897156656,15.81055254118457,24.03244353888265,1,2
2138,192.12183507590225,43.99126043983199,99.4387159126484,0,4
2139,275.8184523626035,25.239915652048985,55.809690142039386,0,4
2140,152.65549357496445,35.854725314694115,99.92879850476274,0,4
2141,89.39236570399328,39.31088617642349,50.85399015472531,1,3
2142,47.7480593166679,23.37314386618665,47.828204475377554,0,2
2143,249.04300951577827,37.46216127330205,93.16578626136588,0,4
2144,291.44761694196416,39.97262566274129,46.35726830755905,0,4
2145,104.74662044035556,22.239517014348404,54.56044378530166,1,3
2146,87.28512766563867,44.77484030688218,26.2488349371326,0,3
2147,180.4478858924824,15.62066048526268,96.43699104283806,1,4
2148,232.5986942860277,21.510014407066237,26.81209926807217,1,4
2149,136.6208410648993,38.40062268830978,81.69479468282593,0,4
2150,189.0219449582848,20.823930751672584,63.08923150489416,0,4
2151,214.9647204069876,35.94779589918619,24.912411523802778,1,4
2152,288.17768635685377,40.66591214948711,20.13630624328449,1,4
2153,49.51119915602502,43.7764281790278,94.84429108217034,1,2
2154,299.21474814761086,29.227425462008085,79.37387233884351,0,4
2155,117.64699657236864,44.13327368946352,74.91489948315319,0,3
2156,216.96004281796613,27.34866890045036,55.08452244793776,1,4
2157,171.72431339189916,21.54384119023157,39.08910293687819,0,4
2158,146.00058510265202,30.41765559254176,74.38904597844592,0,4
2159,209.42261061947596,34.494697329344774,68.66408548936793,0,4
2160,118.72615506707854,28.738899481498315,78.10737558786691,1,3
2161,37.83299440104192,32.00917331900375,49.26340148002097,1,2
2162,146.66801493637192,27.49227563181566,98.95390084105524,0,4
2163,156.5747612046956,30.74285862063749,25.360692434282623,1,4
2164,60.570646019981766,43.57787015839685,26.376129362897125,1,2
2165,280.68580689859715,29.99493457608996,93.3500678064492,1,4
2166,68.24269399388739,22.595388984277808,71.81651479352348,1,3
2167,122.76827822522932,37.76239864537712,46.10672545456836,1,3
2168,46.47890605341699,25.12753373344648,80.9562206160501,1,2
2169,160.73899385608323,39.48621512464172,56.22187102824319,0,4
2170,92.2912824300269,16.705259669516554,21.68972070461857,1,3
2171,146.7817559928252,24.965339313260746,72.08829355359659,1,4
2172,67.38507493746057,17.830797247819184,39.44895496732183,1,3
2173,16.132538384614726,17.559534727374945,29.226809328805423,1,1
2174,233.7679953246766,34.75168677517311,38.021854599952334,0,4
2175,192.3258851878975,26.560044040608226,58.09263049033988,1,4
2176,102.22180671330386,41.144368259553374,23.98851450265922,0,3
2177,14.24826740469667,30.49215413620588,90.65219094236382,0,1
2178,259.67251880913625,23.86029663516848,64.79344132554895,0,4
2179,50.9385014807038,36.62666663886584,43.439694409233255,1,2
2180,279.2226654844284,33.72050374757099,74.96038784709464,0,4
2181,143.57861357878755,38.987838624876105,84.3389197583953,1,4
2182,102.11601297254512,34.30764829025655,69.11397023867842,0,3
2183,222.52784306728915,20.01040251296761,36.19957455284188,0,4
2184,263.0518218225557,35.10930113001198,28.823073611715493,1,4
2185,111.21406909371322,26.74647592847431,88.79197576267093,1,3
2186,122.20312565105618,28.894290907727044,38.77499308413924,1,3
2187,129.9474658041592,42.64693727212034,21.60659445419981,0,4
2188,276.69691844360074,25.798921388932413,71.43216865234017,1,4
2189,207.7691974542998,33.35877428972516,32.23082638914504,0,4
2190,74.29383511369666,25.904452002367183,99.27758558116602,0,3
2191,55.499909250593824,17.841824560733752,89.57846653915296,1,2
2192,69.11029902744482,28.605760261449014,68.67565808009742,1,3
2193,79.06916675565523,32.911845133789555,86.70925140868347,0,3
2194,69.05504740020045,27.22509876112796,57.6428560614957,1,3
2195,197.55193415771885,26.719985540345533,83.07889955699481,1,4
2196,34.7800531972519,39.61135541683191,71.72268419177209,1,1
2197,116.2075469123882,15.890555168684106,22.29157183757248,0,3
2198,187.51607189110996,23.8675619022036,95.9006134042274,0,4
2199,87.25799218287925,39.35271796131634,88.87356625573497,1,3
2200,19.582315410497408,42.61590445833491,96.27259124745775,1,1
2201,24.54717685379049,27.36898757522485,78.50927476486525,1,1
2202,37.7900328914059,41.66382729588229,52.96487373292977,1,2
2203,250.75290746044652,20.96790366375098,36.55881786290258,1,4
2204,197.3590516814909,21.64281203580518,34.39970780526952,1,4
2205,19.356723329293438,40.3857412975441,31.593299871021728,0,1
2206,117.32066374542596,42.09773224021855,37.64877141132142,1,3
2207,83.5755518541197,21.684173038880022,64.05088106779162,1,3
2208,173.41203348864005,16.779725699058332,74.69960506302728,1,4
2209,156.841784901694,17.70972411165863,45.124524881301454,0,4
2210,144.33720701091448,22.8414250612909,63.89975756062909,0,4
2211,94.35371111178397,37.84347231440385,47.300212756308014,1,3
2212,41.33993161319722,30.299754833888485,75.72079789391967,1,2
2213,222.71291486179135,28.66766526728309,99.07889762562009,0,4
2214,263.95703065279633,32.52419793498002,75.12135747063068,1,4
2215,283.2452727698452,41.70669340386559,24.722446147012267,0,4
2216,17.585691184074136,17.71291138696973,58.17879662671914,0,1
2217,221.9726134766649,35.84172382909744,81.63099941076246,1,4
2218,217.95103782208875,42.80372536966215,63.37932850028658,0,4
2219,284.1328842436768,21.400501252752,96.08504237783184,1,4
2220,75.87437834932963,40.13316947885504,24.381734336336898,1,3
2221,222.6537114885469,35.940741322785065,43.29244346365424,0,4
2222,16.38788662994537,15.43405608219434,37.657448611183085,1,1
2223,189.37371622848573,21.94835041086385,81.4097761410871,0,4
2224,105.25434721565392,33.175342826876424,61.90344547872054,0,3
2225,230.6728318642425,30.07201018473635,31.067536908240463,1,4
2226,258.99128593061806,30.83808757580598,42.84746107691424,0,4
2227,109.44631266525488,21.95791273820468,61.81274583970999,1,3
2228,157.67582780979018,35.2501041212588,99.69031850029194,1,4
2229,35.22121870907997,22.992551128103308,49.143388593229744,1,1
2230,125.07208956704298,26.683048994353616,32.54608778717562,1,4
2231,108.24011797775076,26.06747747640229,59.76532206333264,0,3
2232,54.93703793535531,35.16075066359696,44.81491017864526,1,2
2233,268.3435874300328,17.70758285049652,65.27734590628384,0,4
2234,44.42635141204807,21.16625703120556,57.33682422281808,0,2
2235,190.72180725905616,21.014912120552037,75.15919373700183,1,4
2236,267.0427930439663,18.252740223471303,93.1432567094013,0,4
2237,273.5905739589677,21.22784936509377,36.04114806150008,0,4
2238,237.9719099521705,33.21180803770063,85.69440562947185,0,4
2239,52.84234016225299,36.96504512622565,95.94125724388284,0,2
2240,245.2294227641609,34.809103409073685,49.88877452143697,1,4
2241,82.96944372468738,29.255644139426472,29.093016047735905,0,3
2242,276.7194082297527,16.573037132881907,85.75289366263134,1,4
2243,212.7260044271549,43.770210320603255,76.08766475505911,0,4
2244,235.580268302666,20.04229382512476,37.01697638672414,0,4
2245,25.509736050581168,35.05264111217012,55.61788745460401,1,1
2246,174.82953403306334,42.38671846446333,66.23937651919101,1,4
2247,246.34263806960388,35.93331287942966,33.58832693211394,1,4
2248,258.4771058317498,21.541489205668505,77.19302613036479,0,4
2249,8.589511420092455,24.47388896292069,75.19061931154852,1,1
2250,281.7477697665358,15.906176010332857,90.97012900093029,1,4
2251,13.00161999074392,33.3827472252634,65.3818371542556,0,1
2252,184.35560390245496,33.389789426446995,65.94504245565095,0,4
2253,208.0162582845936,36.76501744129138,69.55098847754412,1,4
2254,32.20358735037294,15.32988867826864,41.90266091055253,0,1
2255,14.403559682757804,39.535238664734,80.68846810224022,1,1
2256,235.47364633521877,37.161328722009245,72.99994090101049,1,4
2257,115.40118743923018,19.226598285722662,87.13165003687287,0,3
2258,32.1337545945371,25.42879827806936,81.48688039780832,1,1
2259,228.8003449162926,34.1557467871265,71.08577844032499,0,4
2260,254.74892104308617,29.873906248209835,32.87137207276792,0,4
2261,176.2158572276422,18.452827917037872,93.5317858567064,0,4
2262,48.37104253039368,17.6203612540977,49.37697451065187,0,2
2263,4.566741447447242,38.44368897324274,97.143885481341,1,0
2264,210.2407443905832,19.679013540534296,52.14966416004377,1,4
2265,165.04190244759502,20.16278021791331,31.675063414653664,0,4
2266,195.23914251602383,39.92769376070272,90.78717979997344,0,4
2267,243.9554010598787,33.36418903689651,83.60469921029642,0,4
2268,130.26833309789163,33.141468244619176,82.90368448905116,0,4
2269,37.354640650086125,29.3803731409002,27.15286005848945,1,2
2270,281.99498561724795,32.06985043206873,90.34238664415736,1,4
2271,163.57863817405718,33.05309071115433,67.71205097302888,1,4
2272,184.5882357265621,44.03478704530741,57.6284589018363,1,4
2273,280.0234288655254,21.689199224027377,93.05372971305108,0,4
2274,279.4750968930789,21.43687259101377,73.28330819855523,1,4
2275,171.62838201845207,16.71655463115947,30.64246590823888,0,4
2276,89.28342741642783,34.74596396427967,61.56297408453629,1,3
2277,299.13409020382176,31.471265424667852,70.92932710780502,1,4
2278,204.2451269860608,18.337176115399192,91.88405581853074,1,4
2279,122.53100306761696,25.936168053545614,42.39152813399201,1,3
2280,167.95104085607693,20.359896159936117,83.53871085179321,0,4
2281,124.75021508040888,24.944452212025844,83.98503230677969,0,4
2282,266.4915456889942,43.5379250818383,30.243958785894456,1,4
2283,144.74981245972384,35.49956516641586,21.378654620469835,1,4
2284,247.0585127943741,15.227073023854258,66.51277567187651,0,4
2285,252.0528893469012,22.57524221352371,83.15831090327886,0,4
2286,247.2997013205745,15.31084641233337,64.35446594618378,1,4
2287,216.65658374270237,36.44605496306042,85.06779881599003,1,4
2288,256.46331504227453,29.08265406166435,69.78425123740112,1,4
2289,116.16887388689076,44.82056075443168,72.26338893378403,1,3
2290,34.39896184258811,37.00749783067975,22.252354061002045,0,1
2291,252.7362613117544,30.537388281236456,27.08785623355409,1,4
2292,149.45052470620357,39.14116284624406,78.00236941726997,0,4
2293,38.212809758355306,36.14410953702228,81.02746259010313,1,2
2294,34.59375665460238,22.31328532907961,63.37423824514608,1,1
2295,47.77271820296781,30.9077482448255,67.21321019608277,0,2
2296,225.2919779001317,31.679961745022126,69.1492671876062,0,4
2297,213.25700203988436,28.5369509582341,28.399305508315955,0,4
2298,61.14560405546497,20.37577868566086,73.4326883400744,0,2
2299,254.07702543293857,21.70107154973661,58.27759814096403,1,4
2300,84.38843865847346,23.431422028678845,68.20183813498232,0,3
2301,237.89567499448424,15.307654481344912,65.0513463048418,1,4
2302,146.64177232048257,42.50831676508528,81.04001987632311,1,4
2303,219.46460476156983,35.582879747504364,45.48546109727851,1,4
2304,114.41629892206976,35.68851947353413,49.88209960539616,0,3
2305,104.1421791284328,32.16991841427364,51.328504521966366,1,3
2306,252.4078796877997,35.679324244831776,80.996487933921,1,4
2307,10.590676354220896,44.45587649620909,54.48900974424282,1,1
2308,292.4210841772522,26.5548101290348,34.165981736004376,0,4
2309,194.45386747961203,36.37576760629691,98.6432776333623,1,4
2310,129.74501645983264,25.785870131325847,59.47054911716382,1,4
2311,188.41635934512755,40.62866396240478,28.73984665248504,0,4
2312,36.82228393769484,40.74085820670105,73.6219964794162,0,2
2313,154.2157365880643,42.06799276270455,79.13298860227869,1,4
2314,295.5286570019393,15.16389972725635,60.01782711271163,1,4
2315,70.58083135401205,23.945743349882846,71.71657746218571,0,3
2316,216.6834297109048,19.01773053604788,33.8139891586184,0,4
2317,130.4914127495102,28.619585936704706,49.43379082243031,1,4
2318,195.7374445463861,29.863489280378936,32.946288269729294,0,4
2319,61.46616860753264,22.677121284889665,50.97882050918467,1,2
2320,141.1394947852807,36.70339476135212,65.02404177495353,1,4
2321,294.02781415778253,23.09309151566908,55.40315257455306,1,4
2322,58.58614530480287,40.61674125850075,67.45718725885925,0,2
2323,190.93350835462712,20.329781044253608,60.140733869484144,1,4
2324,172.67932463003862,26.01705884295851,45.42514987214051,0,4
2325,169.515475887121,33.66713275272915,31.47327984968097,1,4
2326,184.53698689548517,33.1600521138976,40.21382891370217,1,4
2327,150.67139210646843,17.340873360154305,36.05706015156799,0,4
2328,5.0792250772974,40.387758365728445,76.59378349525684,0,0
2329,270.02904343893533,32.941948002893255,85.59734755299047,0,4
2330,248.09364824520927,41.095786461215056,77.63108842395405,0,4
2331,52.2503042763364,41.02906734683606,71.49873175961267,0,2
2332,123.98195321366072,31.377560711250933,44.62810830510157,0,3
2333,231.1646942080704,42.32344371934313,76.8788447285209,1,4
2334,294.0186946161853,40.45223396440368,68.4066767991317,0,4
2335,285.3411139325359,43.74368833685313,23.751469335010054,1,4
2336,269.80775990285224,40.51495195678219,92.60896947147324,1,4
2337,47.51216918974189,39.63611553003449,26.39630728813114,1,2
2338,274.34253180270144,29.080814420307345,60.21663233270711,1,4
2339,263.5334738853238,21.36093181133783,61.04553221752518,0,4
2340,113.08497334991688,42.32126199226458,86.96057510067052,0,3
2341,118.3567783608786,36.67647559338227,93.04540008338932,0,3
2342,137.97267658654823,23.45243592595561,95.17406332078345,1,4
2343,196.85268928992508,25.22987168266928,65.57377067831825,0,4
2344,78.25068479490473,35.582355355716615,74.32337841692828,0,3
2345,6.884528831983405,29.33451925061013,27.08158899300504,0,0
2346,42.368857379172674,17.44447685539105,59.03328086752178,1,2
2347,132.0347722730321,19.24343837236971,91.82853633938277,1,4
2348,84.60077082786054,37.36946050536933,56.45577208304488,1,3
2349,229.35496831083955,24.85708585445493,25.567514834674448,0,4
2350,32.00702116478141,30.22948285206117,36.05129139331629,1,1
2351,275.23956766644113,37.998644347605776,54.36055379483957,1,4
2352,268.59815398317335,37.53526781118157,39.00226439272419,1,4
2353,272.62704507998643,20.010450806618216,51.38340682733765,1,4
2354,221.882999580998,17.95181593197106,46.63695002688472,1,4
2355,32.09999144507979,32.7345687889527,45.51432422527617,1,1
2356,131.44127141087003,37.24898621793719,27.29316878054683,1,4
2357,39.42161154163912,19.471197659862312,90.61717528692692,1,2
2358,296.3097578283248,26.158658619818244,75.41650027723306,1,4
2359,99.911527019602,41.10833987902922,69.87055267752997,0,3
2360,175.59916256701862,43.32669424680963,68.51755264763256,0,4
2361,233.81791627326652,28.62209282849053,51.7201779771727,1,4
2362,276.1848252676936,17.385478020924992,85.86522470811998,0,4
2363,226.664317752408,22.73089368607132,94.4031995142351,1,4
2364,202.35113362987127,21.98909760946599,20.44937991963529,0,4
2365,139.7945346114454,22.16891161623171,26.335878147040592,0,4
2366,181.6200401251572,29.8164511613775,73.99804938930234,1,4
2367,28.249142655848942,32.49676955074713,38.88533781784577,1,1
2368,265.1767625883788,18.67528766039806,92.93639990159056,0,4
2369,163.13319265196563,41.68068019585003,73.3930452093004,0,4
2370,12.04051513048281,33.59921469843344,49.463300412697045,1,1
2371,275.97063769796927,32.91755190804016,53.222592222354415,1,4
2372,146.7905921510606,44.61836995152852,75.27060041972464,1,4
2373,260.5767424683005,33.84431932479376,31.277128208171465,0,4
2374,257.0663862616071,42.86877447903555,90.67295041972876,1,4
2375,244.72547623713444,23.58770917079375,20.381735874414225,1,4
2376,18.420905788606824,22.203884710394927,98.3157562643093,0,1
2377,74.11999362726266,30.495560604733598,33.41163842904754,1,3
2378,262.6643617396292,30.258268429099985,79.3689086891106,1,4
2379,269.69731681562814,21.794509484516908,23.193976563452843,0,4
2380,137.42065871064182,35.98966970699843,54.514311923447416,0,4
2381,132.01244029626068,15.8890145771008,70.42509458513099,1,4
2382,52.54219016584493,35.71891417648358,25.61819660744672,1,2
2383,290.5232366073454,28.71533658369901,55.4634823119939,0,4
2384,63.94154260771296,35.670225325352376,44.2509122488178,0,2
2385,57.28103530522967,29.31241891924557,59.85948895737543,1,2
2386,198.2186910447523,44.32001348654085,60.36612287753185,0,4
2387,72.85329090013431,25.04054853309353,82.8185284673847,0,3
2388,281.63148330431693,44.47718811007165,29.88036227559181,0,4
2389,3.2720985953384463,16.94921827436926,26.61756808379732,1,0
2390,1.7259786969903934,35.5128232427267,52.151218659103264,0,0
2391,151.46304043067985,28.62657620354737,91.0015935501226,0,4
2392,146.4187379740416,39.66412876589101,88.42156157376743,0,4
2393,49.00920657027314,38.68848209150994,64.79943274251272,0,2
2394,148.35586889108532,39.00630548627812,91.10190551768856,1,4
2395,123.49833155099591,17.84215797907559,84.42748780389695,1,3
2396,267.0988576027106,39.67097099583884,42.23515680744395,1,4
2397,2.776176065089042,21.421204723312822,33.60850243566641,0,0
2398,292.88094150988564,15.770407915771044,44.09252007813648,1,4
2399,187.31782928875276,21.53216159053234,38.16943027510515,1,4
2400,45.55303369358269,29.37855314099498,69.81750341269577,1,2
2401,14.02800414334987,37.26334079734296,66.79192902197201,0,1
2402,161.43169756776956,21.55897442498561,67.87499067622254,0,4
2403,70.46704979154603,18.39022644270814,35.144282919315906,0,3
2404,90.34966110037776,34.37901765071827,83.3490180221151,0,3
2405,73.53964945035408,44.51694109080053,54.690086683410506,1,3
2406,195.05169407175325,33.026109062568544,57.79615362932263,1,4
2407,166.05868863484008,35.73172092370265,99.75694769689918,0,4
2408,23.39232705654345,31.8350233123926,42.58174287701985,0,1
2409,157.9579599525526,38.47045332685512,51.53104032861687,0,4
2410,237.35692966899,44.27413260628335,74.11705663232698,1,4
2411,24.35837724609729,31.323876882125543,90.43304161521932,0,1
2412,266.921692869126,27.503715352281773,30.14248053472249,0,4
2413,173.49199483431877,40.81029183480379,78.80366451417311,1,4
2414,285.187340781095,44.09185031279971,93.46244207964403,0,4
2415,44.442365316712696,18.87544922608704,53.83396907414952,1,2
2416,298.0694998059945,32.345128964216336,42.9381538346814,0,4
2417,193.28185979090304,38.77379977637992,74.21897174199498,1,4
2418,170.24825984431885,31.000182154691725,39.68589209906333,0,4
2419,154.5838872336256,27.27590904578846,50.74317972378289,1,4
2420,7.096311929493826,34.65689463406262,91.7530699271842,0,0
2421,281.8917574648734,23.10384283540045,67.22660420731019,1,4
2422,193.1983418562595,25.47401228815108,27.598181327987543,1,4
2423,27.487945349787367,44.768299766440336,46.37580251570967,1,1
2424,6.2856510883574686,34.09396003123486,70.18121320939008,0,0
2425,15.2350917710254,41.18781894933224,58.51981097237423,0,1
2426,182.8187290296722,39.23305539111431,72.82714534012726,1,4
2427,184.2046244683756,34.56817663182072,80.91531341442725,1,4
2428,149.90018753443232,40.2218724737632,58.44920961637665,0,4
2429,92.02974619588548,23.61475486300713,98.95613490415506,1,3
2430,159.5228194843924,34.11349346436895,93.17391005391202,0,4
2431,154.89054626287736,32.718104685719425,24.792592485492506,1,4
2432,5.824667962969688,33.672588023800344,41.31449102001746,1,0
2433,84.74076909824942,20.058957814403257,44.043480984782725,1,3
2434,15.955602440144844,23.31729119994205,34.74322853360085,0,1
2435,270.0464254342966,23.59974956377617,44.96132024403842,0,4
2436,217.56694883554064,33.058384877182895,53.985650634836816,0,4
2437,298.8345510578737,44.17640641319358,24.12407831939662,1,4
2438,90.65137899158636,43.62202653546444,30.18401889059316,0,3
2439,263.5457543270731,21.8156865896909,27.699670303478705,0,4
2440,180.9162803797445,24.145357292003176,23.70535513173205,1,4
2441,135.93762207108148,16.08185676837501,58.51976162412947,1,4
2442,66.77193338659053,26.964467695781824,46.704246658091606,0,3
2443,221.51764958584283,40.04022365041091,94.8357783719769,1,4
2444,271.24222467129,42.472552169584205,28.220842835339024,1,4
2445,70.59251942261122,22.09489438703831,94.08282685885378,1,3
2446,52.617100492083765,22.973834204665177,26.923649391956737,1,2
2447,208.8665745014601,21.62549449526261,69.5373877283548,0,4
2448,293.09194881765575,25.503107027237363,39.81842699010563,1,4
2449,224.9865303312234,39.14278195771634,86.14445171950999,1,4
2450,85.37422171429468,34.4057240965338,24.91798616319759,1,3
2451,125.9866272443357,38.578227535911,96.20065246157004,0,4
2452,115.29529063751151,32.49093319005918,23.78057602663201,0,3
2453,255.62850541411365,22.731992341774404,39.28906146410671,0,4
2454,231.41123366166715,21.839825406376324,57.1347780853912,0,4
2455,176.69263042845606,15.270021175912492,80.48463092529724,1,4
2456,82.48773311907097,38.42946410622217,96.08901740346953,1,3
2457,281.39655831661685,40.41363678494153,54.24339450355008,1,4
2458,195.994567430744,38.04847798885249,80.58480750542982,0,4
2459,291.14299393253475,17.23206173185472,78.1730043556191,0,4
2460,174.03510991260924,37.86664881509598,65.69351162327251,1,4
2461,246.35782750908425,16.37302359450808,75.27353408806557,0,4
2462,243.931613818358,18.167791971191733,23.045334645294236,1,4
2463,101.19863305007762,28.214261187980014,55.32619207180108,0,3
2464,289.20621688716847,29.2844102677452,82.86885552480243,1,4
2465,6.582440279269197,39.48355909856089,57.93769160021847,0,0
2466,230.61327263022423,35.385806761227315,89.88036673815587,1,4
2467,289.6671257292132,19.599605358936486,86.69103012517682,1,4
2468,101.67246098511686,21.78440349686404,89.07568241378925,0,3
2469,194.4331763372916,23.570255647760604,30.399734850255957,0,4
2470,168.66697495326318,18.71017912364575,39.53128996528564,0,4
2471,228.4521929029571,23.62934659077692,22.367781856970428,0,4
2472,259.8533764935157,36.85794466619199,98.62405814904442,1,4
2473,180.9133707898644,22.24204410321849,38.89105115334096,0,4
2474,244.77137591443707,40.0607894118116,49.36746675857938,1,4
2475,93.68567276677656,29.08550985375624,41.994115778274896,1,3
2476,68.57611761144507,24.688072837331667,23.183489827633387,1,3
2477,129.20030685985205,27.37254313646619,40.90064076880868,0,4
2478,203.32097987423495,36.28490221780474,27.85565329661658,0,4
2479,56.17408468161709,30.503781097379708,51.54264691076677,0,2
2480,204.10565764556745,15.21835991925174,97.34592946694204,1,4
2481,118.2280945716202,42.66971539755225,75.86098976510542,0,3
2482,238.6725821677896,16.979880090055552,76.5520631846305,0,4
2483,11.050745130990991,43.15864046443157,56.25407466330042,1,1
2484,200.3947913488184,15.84458470860164,84.90432085515582,1,4
2485,194.9467009949903,38.12938004872345,92.6627333534047,0,4
2486,282.2806428375943,31.040241245498645,96.92400048670568,0,4
2487,214.01026606922116,30.17178541812318,27.919217819713484,0,4
2488,238.8905689269844,17.183355076320137,90.37152069171822,1,4
2489,271.3773047559505,22.16235031013749,38.00663068606887,1,4
2490,202.51557548759635,38.32641951195576,51.78135215926672,1,4
2491,87.04609048799237,41.73779489767482,47.638175576962105,1,3
2492,260.93213987505663,30.873560431589382,74.0104032069436,1,4
2493,224.2734358427925,25.600301890877866,67.83396321870333,0,4
2494,127.33128120026804,16.798296241926323,28.72838998144288,0,4
2495,213.15875179498863,35.46535578199021,82.62581036116133,0,4
2496,260.30666315434263,23.35339832058848,55.17163214411969,1,4
2497,292.69563941738147,16.650411449764405,20.17774746637173,0,4
2498,285.7054511877166,34.97555187295866,53.1602613488665,1,4
2499,97.59834802924246,29.57159380601275,61.306526059775294,0,3
2500,126.50811411545452,15.35886449105172,25.509974816658342,1,4
2501,32.86098149321138,18.32772117319041,32.09082075329612,1,1
2502,74.2632861054138,35.976057877378324,99.48577371926888,0,3
2503,264.72636254608506,16.910139991973658,89.69563216179884,0,4
2504,108.2549778838077,40.9788919452897,30.666193547731822,0,3
2505,186.16579757846432,24.339788322597983,66.4247519757005,1,4
2506,199.78968549211,17.65999411309274,50.33946377738745,0,4
2507,234.5487825429936,37.79272134504196,63.49923269599358,1,4
2508,54.84000907368929,30.732817033590717,57.64281548539098,0,2
2509,91.44394038433065,24.19920097137893,23.851914002054777,0,3
2510,134.5009024374542,27.18295025007804,45.23362487926264,1,4
2511,109.45231837148206,15.642371868144776,30.041646562250133,0,3
2512,294.87156985790693,34.880956126182866,59.117447383259815,0,4
2513,250.4822409641137,25.97321066890333,92.58533759836348,0,4
2514,143.9060263861458,36.42112709184389,99.64262180556352,1,4
2515,263.7805878259404,33.84513437857642,95.54024547859773,1,4
2516,104.29588427498904,34.53762557729214,98.8557699979848,0,3
2517,235.74849716707936,38.78678133013297,21.219705262428413,0,4
2518,67.1026794319361,33.93474235128753,78.35575827552222,1,3
2519,231.6966135679098,27.561777877256773,41.8359048141229,1,4
2520,136.9360209587185,26.697826852039068,89.24943826153095,1,4
2521,32.2497962976727,18.587463202945678,85.09867924992339,0,1
2522,81.97873636667468,38.38330239468725,53.89396607063632,1,3
2523,120.68238720706938,37.833253252638656,57.8608540082526,0,3
2524,224.78787349933117,22.388951012565705,41.20733351940311,1,4
2525,21.894814419285257,40.880457380944335,43.10432289762416,0,1
2526,197.86409852779187,32.67009773371885,98.49395386883876,1,4
2527,214.80409227985308,29.360605271837017,91.10823109361397,1,4
2528,196.17641097772545,15.524889048764877,35.34951776919798,0,4
2529,228.20089145026668,26.482235575929487,42.04197422919464,0,4
2530,53.45058480685149,34.22012304706989,28.6918394449808,1,2
2531,176.1310065189112,17.692435130651504,99.10966263837533,0,4
2532,282.343484161164,28.787019266626448,92.5767880424438,0,4
2533,183.2352809413613,44.803078540847885,64.1678389589918,1,4
2534,183.4009040858859,36.496159116272025,75.43144831577006,1,4
2535,220.93189263398068,31.40612662504813,79.83575516725236,0,4
2536,99.96126963775772,30.990986548172295,36.304898196818,1,3
2537,210.14277039646217,16.312952467745834,94.7733069864926,0,4
2538,274.8701499939645,43.71943312223809,62.13941709772933,1,4
2539,3.2686419076028983,42.84532980855129,27.39612300003415,1,0
2540,261.0339123326596,35.4721413202634,51.766608626693525,1,4
2541,65.58549937765773,17.970349490446498,68.13172449412535,0,3
2542,136.77698211011256,21.235016902483142,48.225855317336254,1,4
2543,255.70434028579135,20.51728607626756,75.93635422014648,1,4
2544,247.1736382369887,30.587354553036565,90.56399843263638,0,4
2545,267.57824343781675,21.234116235059567,81.75136995057056,1,4
2546,282.1250377897578,35.874016846325944,71.41264160778431,1,4
2547,134.14708703152758,31.35689657908167,60.97259851293322,0,4
2548,196.9091432403021,15.529745311279664,40.35707886303307,0,4
2549,117.143532157832,37.321717111069546,56.39569319979466,0,3
2550,105.21501524764976,20.664862099618453,43.43623257105417,1,3
2551,129.47862317930085,39.74655359042031,94.72187048717798,1,4
2552,222.9228404348028,25.65136311368937,92.58489255893288,0,4
2553,150.43222414246586,25.158590399449093,32.46611066428636,0,4
2554,244.2179023345026,15.354520073346317,85.80961769553758,1,4
2555,223.5655431588468,44.63186948769052,76.23317574045922,0,4
2556,6.143538337319798,33.36013017515592,98.01693764484835,0,0
2557,189.0714471318485,27.68190498557972,57.06452548801429,0,4
2558,130.9713369925773,17.89864213384017,77.77394971315064,1,4
2559,136.98869674534248,35.97444192453051,61.43071361027011,1,4
2560,245.5119161609684,23.481914099758164,25.55203973538845,0,4
2561,164.28239582540303,44.64842455126587,23.741179978941418,0,4
2562,265.68654703768414,43.51642077447969,29.768915430382865,0,4
2563,213.8416777175071,37.058900364083655,43.69528510819335,1,4
2564,165.85200262921583,44.13215790848907,40.729048464950026,1,4
